Date,Time,Level,Component,Content,LineId,EventId,EventTemplate
17/06/09,20:11:09,INFO,executor.Executor,Finished task 6.0 in stage 27.0 (TID 1246). 2220 bytes result sent to driver,1480,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,executor.Executor,Finished task 7.0 in stage 27.0 (TID 1247). 2171 bytes result sent to driver,1481,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_10 locally,1482,E10,Found block <*> locally
17/06/09,20:11:09,INFO,executor.Executor,Finished task 9.0 in stage 27.0 (TID 1249). 2427 bytes result sent to driver,1483,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1251,1484,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 11.0 in stage 27.0 (TID 1251),1485,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1252,1486,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 12.0 in stage 27.0 (TID 1252),1487,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1253,1488,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 13.0 in stage 27.0 (TID 1253),1489,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1254,1490,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 14.0 in stage 27.0 (TID 1254),1491,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_11 locally,1492,E10,Found block <*> locally
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_12 locally,1493,E10,Found block <*> locally
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_13 locally,1494,E10,Found block <*> locally
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_14 locally,1495,E10,Found block <*> locally
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 40, boot = 14, init = 25, finish = 1",1496,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,executor.Executor,Finished task 10.0 in stage 27.0 (TID 1250). 2667 bytes result sent to driver,1497,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1255,1498,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 15.0 in stage 27.0 (TID 1255),1499,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 39, boot = 12, init = 26, finish = 1",1500,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = 13, init = 28, finish = 1",1501,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 40, boot = 10, init = 29, finish = 1",1502,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,executor.Executor,Finished task 11.0 in stage 27.0 (TID 1251). 2402 bytes result sent to driver,1503,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,executor.Executor,Finished task 12.0 in stage 27.0 (TID 1252). 2486 bytes result sent to driver,1504,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 11, init = 29, finish = 1",1505,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_15 locally,1506,E10,Found block <*> locally
17/06/09,20:11:09,INFO,executor.Executor,Finished task 14.0 in stage 27.0 (TID 1254). 2404 bytes result sent to driver,1507,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1256,1508,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 16.0 in stage 27.0 (TID 1256),1509,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1257,1510,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Finished task 13.0 in stage 27.0 (TID 1253). 2522 bytes result sent to driver,1511,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,executor.Executor,Running task 17.0 in stage 27.0 (TID 1257),1512,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1258,1513,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 18.0 in stage 27.0 (TID 1258),1514,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1259,1515,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 19.0 in stage 27.0 (TID 1259),1516,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_16 locally,1517,E10,Found block <*> locally
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_17 locally,1518,E10,Found block <*> locally
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_19 locally,1519,E10,Found block <*> locally
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_18 locally,1520,E10,Found block <*> locally
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = 19, init = 22, finish = 1",1521,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,executor.Executor,Finished task 15.0 in stage 27.0 (TID 1255). 2523 bytes result sent to driver,1522,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 39, boot = 15, init = 24, finish = 0",1523,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1260,1524,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 20.0 in stage 27.0 (TID 1260),1525,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,executor.Executor,Finished task 16.0 in stage 27.0 (TID 1256). 2171 bytes result sent to driver,1526,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 40, boot = 14, init = 26, finish = 0",1527,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 39, boot = 13, init = 25, finish = 1",1528,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_20 locally,1529,E10,Found block <*> locally
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1261,1530,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 21.0 in stage 27.0 (TID 1261),1531,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,executor.Executor,Finished task 19.0 in stage 27.0 (TID 1259). 2517 bytes result sent to driver,1532,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,executor.Executor,Finished task 17.0 in stage 27.0 (TID 1257). 2128 bytes result sent to driver,1533,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = 16, init = 25, finish = 1",1534,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,executor.Executor,Finished task 18.0 in stage 27.0 (TID 1258). 2349 bytes result sent to driver,1535,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1262,1536,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 22.0 in stage 27.0 (TID 1262),1537,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1263,1538,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_21 locally,1539,E10,Found block <*> locally
17/06/09,20:11:09,INFO,executor.Executor,Running task 23.0 in stage 27.0 (TID 1263),1540,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1264,1541,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 24.0 in stage 27.0 (TID 1264),1542,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_22 locally,1543,E10,Found block <*> locally
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_24 locally,1544,E10,Found block <*> locally
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_23 locally,1545,E10,Found block <*> locally
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 40, boot = 17, init = 22, finish = 1",1546,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,executor.Executor,Finished task 20.0 in stage 27.0 (TID 1260). 2355 bytes result sent to driver,1547,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 19, init = 21, finish = 1",1548,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1265,1549,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 25.0 in stage 27.0 (TID 1265),1550,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,executor.Executor,Finished task 21.0 in stage 27.0 (TID 1261). 2486 bytes result sent to driver,1551,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 14, init = 25, finish = 2",1552,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 11, init = 29, finish = 1",1553,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1266,1554,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 26.0 in stage 27.0 (TID 1266),1555,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 19, init = 21, finish = 1",1556,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_25 locally,1557,E10,Found block <*> locally
17/06/09,20:11:09,INFO,executor.Executor,Finished task 22.0 in stage 27.0 (TID 1262). 2171 bytes result sent to driver,1558,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,executor.Executor,Finished task 24.0 in stage 27.0 (TID 1264). 2592 bytes result sent to driver,1559,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,executor.Executor,Finished task 23.0 in stage 27.0 (TID 1263). 2385 bytes result sent to driver,1560,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_26 locally,1561,E10,Found block <*> locally
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1267,1562,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 27.0 in stage 27.0 (TID 1267),1563,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1268,1564,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 28.0 in stage 27.0 (TID 1268),1565,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1269,1566,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 29.0 in stage 27.0 (TID 1269),1567,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_27 locally,1568,E10,Found block <*> locally
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_28 locally,1569,E10,Found block <*> locally
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_29 locally,1570,E10,Found block <*> locally
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = 14, init = 27, finish = 1",1571,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 35, init = 5, finish = 1",1572,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 34, init = 6, finish = 1",1573,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = 34, init = 7, finish = 1",1574,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,executor.Executor,Finished task 27.0 in stage 27.0 (TID 1267). 2182 bytes result sent to driver,1575,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,executor.Executor,Finished task 28.0 in stage 27.0 (TID 1268). 2349 bytes result sent to driver,1576,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,executor.Executor,Finished task 26.0 in stage 27.0 (TID 1266). 2267 bytes result sent to driver,1577,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,executor.Executor,Finished task 25.0 in stage 27.0 (TID 1265). 2355 bytes result sent to driver,1578,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1270,1579,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 30.0 in stage 27.0 (TID 1270),1580,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1271,1581,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 31.0 in stage 27.0 (TID 1271),1582,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1272,1583,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 32.0 in stage 27.0 (TID 1272),1584,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1273,1585,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 33.0 in stage 27.0 (TID 1273),1586,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_31 locally,1587,E10,Found block <*> locally
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_32 locally,1588,E10,Found block <*> locally
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_33 locally,1589,E10,Found block <*> locally
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_30 locally,1590,E10,Found block <*> locally
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 108, boot = 28, init = 79, finish = 1",1591,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,executor.Executor,Finished task 29.0 in stage 27.0 (TID 1269). 2349 bytes result sent to driver,1592,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1274,1593,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 34.0 in stage 27.0 (TID 1274),1594,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_34 locally,1595,E10,Found block <*> locally
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 40, boot = -27, init = 66, finish = 1",1596,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,executor.Executor,Finished task 31.0 in stage 27.0 (TID 1271). 2128 bytes result sent to driver,1597,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = -28, init = 69, finish = 1",1598,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = -24, init = 64, finish = 1",1599,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = -15, init = 55, finish = 1",1600,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,executor.Executor,Finished task 32.0 in stage 27.0 (TID 1272). 2801 bytes result sent to driver,1601,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,executor.Executor,Finished task 33.0 in stage 27.0 (TID 1273). 2592 bytes result sent to driver,1602,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1275,1603,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 35.0 in stage 27.0 (TID 1275),1604,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,executor.Executor,Finished task 30.0 in stage 27.0 (TID 1270). 2859 bytes result sent to driver,1605,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1276,1606,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 36.0 in stage 27.0 (TID 1276),1607,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1277,1608,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 37.0 in stage 27.0 (TID 1277),1609,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1278,1610,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 38.0 in stage 27.0 (TID 1278),1611,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_35 locally,1612,E10,Found block <*> locally
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_37 locally,1613,E10,Found block <*> locally
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_38 locally,1614,E10,Found block <*> locally
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_36 locally,1615,E10,Found block <*> locally
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 11, init = 29, finish = 1",1616,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,executor.Executor,Finished task 34.0 in stage 27.0 (TID 1274). 2128 bytes result sent to driver,1617,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1279,1618,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 39.0 in stage 27.0 (TID 1279),1619,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_39 locally,1620,E10,Found block <*> locally
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 31, init = 9, finish = 1",1621,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 39, boot = 27, init = 11, finish = 1",1622,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,executor.Executor,Finished task 35.0 in stage 27.0 (TID 1275). 2430 bytes result sent to driver,1623,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 40, boot = 20, init = 19, finish = 1",1624,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,executor.Executor,Finished task 38.0 in stage 27.0 (TID 1278). 2882 bytes result sent to driver,1625,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = 27, init = 14, finish = 1",1626,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,executor.Executor,Finished task 37.0 in stage 27.0 (TID 1277). 2349 bytes result sent to driver,1627,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,executor.Executor,Finished task 36.0 in stage 27.0 (TID 1276). 2673 bytes result sent to driver,1628,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 39, boot = 17, init = 21, finish = 1",1629,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:09,INFO,executor.Executor,Finished task 39.0 in stage 27.0 (TID 1279). 2267 bytes result sent to driver,1630,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1280,1631,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 0.0 in stage 28.0 (TID 1280),1632,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1281,1633,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 1.0 in stage 28.0 (TID 1281),1634,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1282,1635,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 2.0 in stage 28.0 (TID 1282),1636,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1283,1637,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 3.0 in stage 28.0 (TID 1283),1638,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1284,1639,E11,Got assigned task <*>
17/06/09,20:11:09,INFO,executor.Executor,Running task 4.0 in stage 28.0 (TID 1284),1640,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:09,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 39,1641,E29,Started reading broadcast variable <*>
17/06/09,20:11:09,INFO,storage.MemoryStore,"Block broadcast_39_piece0 stored as bytes in memory (estimated size 5.4 KB, free 859.1 KB)",1642,E2,Block broadcast <*> piece <*> stored bytes memory estimated size <*> free <*>
17/06/09,20:11:10,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 39 took 716 ms,1643,E20,Reading broadcast variable <*> took <*>
17/06/09,20:11:10,INFO,storage.MemoryStore,"Block broadcast_39 stored as values in memory (estimated size 9.2 KB, free 868.3 KB)",1644,E3,Block broadcast <*> stored values memory estimated size <*> free <*>
17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_1 locally,1645,E10,Found block <*> locally
17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_4 locally,1646,E10,Found block <*> locally
17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_3 locally,1647,E10,Found block <*> locally
17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_2 locally,1648,E10,Found block <*> locally
17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_0 locally,1649,E10,Found block <*> locally
17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 39, boot = -790, init = 829, finish = 0",1650,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 38, boot = -784, init = 822, finish = 0",1651,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 39, boot = -784, init = 823, finish = 0",1652,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:10,INFO,executor.Executor,Finished task 4.0 in stage 28.0 (TID 1284). 2087 bytes result sent to driver,1653,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 41, boot = -768, init = 809, finish = 0",1654,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:10,INFO,executor.Executor,Finished task 2.0 in stage 28.0 (TID 1282). 2087 bytes result sent to driver,1655,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:10,INFO,executor.Executor,Finished task 3.0 in stage 28.0 (TID 1283). 2087 bytes result sent to driver,1656,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 49, boot = -793, init = 841, finish = 1",1657,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1285,1658,E11,Got assigned task <*>
17/06/09,20:11:10,INFO,executor.Executor,Running task 5.0 in stage 28.0 (TID 1285),1659,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:10,INFO,executor.Executor,Finished task 0.0 in stage 28.0 (TID 1280). 2087 bytes result sent to driver,1660,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1286,1661,E11,Got assigned task <*>
17/06/09,20:11:10,INFO,executor.Executor,Running task 6.0 in stage 28.0 (TID 1286),1662,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1287,1663,E11,Got assigned task <*>
17/06/09,20:11:10,INFO,executor.Executor,Finished task 1.0 in stage 28.0 (TID 1281). 2087 bytes result sent to driver,1664,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:10,INFO,executor.Executor,Running task 7.0 in stage 28.0 (TID 1287),1665,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1288,1666,E11,Got assigned task <*>
17/06/09,20:11:10,INFO,executor.Executor,Running task 8.0 in stage 28.0 (TID 1288),1667,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_5 locally,1668,E10,Found block <*> locally
17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_6 locally,1669,E10,Found block <*> locally
17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1289,1670,E11,Got assigned task <*>
17/06/09,20:11:10,INFO,executor.Executor,Running task 9.0 in stage 28.0 (TID 1289),1671,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_7 locally,1672,E10,Found block <*> locally
17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_8 locally,1673,E10,Found block <*> locally
17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_9 locally,1674,E10,Found block <*> locally
17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 38, boot = 23, init = 15, finish = 0",1675,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 40, boot = 16, init = 24, finish = 0",1676,E35,Times total <*> boot <*> finish <*>
17/06/09,20:11:10,INFO,executor.Executor,Finished task 6.0 in stage 28.0 (TID 1286). 2087 bytes result sent to driver,1677,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
