Month,Date,Time,Level,Component,PID,Content,LineId,EventId,EventTemplate
Jul,17,15:09:16,combo,ftpd,24484,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at  <*>   <*>  2005,1498,E29,connection from <*> dsl static <*> touch tel india net <*>
Jul,17,15:09:16,combo,ftpd,24485,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at  <*>   <*>  2005,1499,E29,connection from <*> dsl static <*> touch tel india net <*>
Jul,17,15:09:16,combo,ftpd,24486,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at  <*>   <*>  2005,1500,E29,connection from <*> dsl static <*> touch tel india net <*>
Jul,17,15:09:17,combo,ftpd,24487,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at  <*>   <*>  2005,1501,E29,connection from <*> dsl static <*> touch tel india net <*>
Jul,17,21:23:20,combo,ftpd,25038,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1502,E29,connection from <*> <*>  <*>
Jul,17,21:23:20,combo,ftpd,25028,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1503,E29,connection from <*> <*>  <*>
Jul,17,21:23:20,combo,ftpd,25029,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1504,E29,connection from <*> <*>  <*>
Jul,17,21:23:20,combo,ftpd,25035,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1505,E29,connection from <*> <*>  <*>
Jul,17,21:23:20,combo,ftpd,25030,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1506,E29,connection from <*> <*>  <*>
Jul,17,21:23:20,combo,ftpd,25039,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1507,E29,connection from <*> <*>  <*>
Jul,17,21:23:20,combo,ftpd,25040,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1508,E29,connection from <*> <*>  <*>
Jul,17,21:23:20,combo,ftpd,25031,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1509,E29,connection from <*> <*>  <*>
Jul,17,21:23:20,combo,ftpd,25041,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1510,E29,connection from <*> <*>  <*>
Jul,17,21:23:20,combo,ftpd,25032,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1511,E29,connection from <*> <*>  <*>
Jul,17,21:23:20,combo,ftpd,25042,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1512,E29,connection from <*> <*>  <*>
Jul,17,21:23:20,combo,ftpd,25033,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1513,E29,connection from <*> <*>  <*>
Jul,17,21:23:20,combo,ftpd,25043,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1514,E29,connection from <*> <*>  <*>
Jul,17,21:23:20,combo,ftpd,25034,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1515,E29,connection from <*> <*>  <*>
Jul,17,21:23:20,combo,ftpd,25036,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1516,E29,connection from <*> <*>  <*>
Jul,17,21:23:20,combo,ftpd,25037,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1517,E29,connection from <*> <*>  <*>
Jul,17,21:23:23,combo,ftpd,25044,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1518,E29,connection from <*> <*>  <*>
Jul,17,21:23:24,combo,ftpd,25045,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1519,E29,connection from <*> <*>  <*>
Jul,17,21:23:24,combo,ftpd,25046,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1520,E29,connection from <*> <*>  <*>
Jul,17,21:23:24,combo,ftpd,25047,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1521,E29,connection from <*> <*>  <*>
Jul,17,21:23:24,combo,ftpd,25048,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1522,E29,connection from <*> <*>  <*>
Jul,17,21:23:24,combo,ftpd,25049,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1523,E29,connection from <*> <*>  <*>
Jul,17,21:23:24,combo,ftpd,25050,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1524,E29,connection from <*> <*>  <*>
Jul,17,23:21:50,combo,ftpd,25217,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1525,E4,connection from <*> dsl ddr zen <*>
Jul,17,23:21:54,combo,ftpd,25218,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1526,E4,connection from <*> dsl ddr zen <*>
Jul,17,23:21:54,combo,ftpd,25219,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1527,E4,connection from <*> dsl ddr zen <*>
Jul,17,23:21:54,combo,ftpd,25220,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1528,E4,connection from <*> dsl ddr zen <*>
Jul,17,23:21:54,combo,ftpd,25221,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1529,E4,connection from <*> dsl ddr zen <*>
Jul,17,23:21:54,combo,ftpd,25222,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1530,E4,connection from <*> dsl ddr zen <*>
Jul,17,23:21:54,combo,ftpd,25223,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1531,E4,connection from <*> dsl ddr zen <*>
Jul,17,23:21:54,combo,ftpd,25225,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1532,E4,connection from <*> dsl ddr zen <*>
Jul,17,23:21:54,combo,ftpd,25224,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1533,E4,connection from <*> dsl ddr zen <*>
Jul,17,23:21:54,combo,ftpd,25226,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1534,E4,connection from <*> dsl ddr zen <*>
Jul,17,23:21:54,combo,ftpd,25227,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1535,E4,connection from <*> dsl ddr zen <*>
Jul,17,23:21:54,combo,ftpd,25228,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1536,E4,connection from <*> dsl ddr zen <*>
Jul,17,23:21:54,combo,ftpd,25229,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1537,E4,connection from <*> dsl ddr zen <*>
Jul,17,23:21:54,combo,ftpd,25230,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1538,E4,connection from <*> dsl ddr zen <*>
Jul,17,23:21:54,combo,ftpd,25231,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1539,E4,connection from <*> dsl ddr zen <*>
Jul,17,23:21:54,combo,ftpd,25232,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1540,E4,connection from <*> dsl ddr zen <*>
Jul,17,23:21:54,combo,ftpd,25233,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1541,E4,connection from <*> dsl ddr zen <*>
Jul,17,23:21:54,combo,ftpd,25234,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1542,E4,connection from <*> dsl ddr zen <*>
Jul,17,23:21:54,combo,ftpd,25235,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1543,E4,connection from <*> dsl ddr zen <*>
Jul,17,23:21:54,combo,ftpd,25236,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1544,E4,connection from <*> dsl ddr zen <*>
Jul,17,23:21:54,combo,ftpd,25237,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1545,E4,connection from <*> dsl ddr zen <*>
Jul,17,23:21:54,combo,ftpd,25238,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1546,E4,connection from <*> dsl ddr zen <*>
Jul,17,23:21:54,combo,ftpd,25239,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at  <*>   <*>  2005,1547,E4,connection from <*> dsl ddr zen <*>
Jul,18,03:26:48,combo,ftpd,25628,connection from 211.72.151.162 () at  <*>   <*>  2005,1548,E29,connection from <*>
Jul,18,03:26:48,combo,ftpd,25629,connection from 211.72.151.162 () at  <*>   <*>  2005,1549,E29,connection from <*>
Jul,18,03:26:48,combo,ftpd,25630,connection from 211.72.151.162 () at  <*>   <*>  2005,1550,E29,connection from <*>
Jul,18,03:26:48,combo,ftpd,25631,connection from 211.72.151.162 () at  <*>   <*>  2005,1551,E29,connection from <*>
Jul,18,03:26:48,combo,ftpd,25632,connection from 211.72.151.162 () at  <*>   <*>  2005,1552,E29,connection from <*>
Jul,18,03:26:48,combo,ftpd,25633,connection from 211.72.151.162 () at  <*>   <*>  2005,1553,E29,connection from <*>
Jul,18,03:26:48,combo,ftpd,25634,connection from 211.72.151.162 () at  <*>   <*>  2005,1554,E29,connection from <*>
Jul,18,03:26:48,combo,ftpd,25635,connection from 211.72.151.162 () at  <*>   <*>  2005,1555,E29,connection from <*>
Jul,18,03:26:49,combo,ftpd,25638,connection from 211.72.151.162 () at  <*>   <*>  2005,1556,E29,connection from <*>
Jul,18,03:26:49,combo,ftpd,25636,connection from 211.72.151.162 () at  <*>   <*>  2005,1557,E29,connection from <*>
Jul,18,03:26:49,combo,ftpd,25637,connection from 211.72.151.162 () at  <*>   <*>  2005,1558,E29,connection from <*>
Jul,18,03:26:49,combo,ftpd,25639,connection from 211.72.151.162 () at  <*>   <*>  2005,1559,E29,connection from <*>
Jul,18,03:26:49,combo,ftpd,25640,connection from 211.72.151.162 () at  <*>   <*>  2005,1560,E29,connection from <*>
Jul,18,03:26:49,combo,ftpd,25641,connection from 211.72.151.162 () at  <*>   <*>  2005,1561,E29,connection from <*>
Jul,18,03:26:49,combo,ftpd,25643,connection from 211.72.151.162 () at  <*>   <*>  2005,1562,E29,connection from <*>
Jul,18,03:26:49,combo,ftpd,25644,connection from 211.72.151.162 () at  <*>   <*>  2005,1563,E29,connection from <*>
Jul,18,03:26:49,combo,ftpd,25645,connection from 211.72.151.162 () at  <*>   <*>  2005,1564,E29,connection from <*>
Jul,18,03:26:49,combo,ftpd,25642,connection from 211.72.151.162 () at  <*>   <*>  2005,1565,E29,connection from <*>
Jul,18,03:26:49,combo,ftpd,25646,connection from 211.72.151.162 () at  <*>   <*>  2005,1566,E29,connection from <*>
Jul,18,03:26:49,combo,ftpd,25648,connection from 211.72.151.162 () at  <*>   <*>  2005,1567,E29,connection from <*>
Jul,18,03:26:49,combo,ftpd,25647,connection from 211.72.151.162 () at  <*>   <*>  2005,1568,E29,connection from <*>
Jul,18,04:03:24,combo,su(pam_unix),26046,session opened for user cyrus by (uid=0),1569,E102,session opened for user <*>  <*>
Jul,18,04:03:24,combo,su(pam_unix),26046,session closed for user cyrus,1570,E101,session closed for user <*> 
Jul,18,04:03:25,combo,logrotate,,ALERT exited abnormally with [1],1571,E8,ALERT exited abnormally with <*>
Jul,18,04:09:29,combo,su(pam_unix),27272,session opened for user news by (uid=0),1572,E102,session opened for user <*> s <*>
Jul,18,04:09:30,combo,su(pam_unix),27272,session closed for user news,1573,E101,session closed for user <*> s
Jul,18,23:01:25,combo,sshd(pam_unix),28975,check pass; user unknown,1574,E27,check pass user unknown
Jul,18,23:01:25,combo,sshd(pam_unix),28975,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,1575,E27,authentication failure log name <*> tty DEVs user host <*> <*>  net
Jul,18,23:01:25,combo,sshd(pam_unix),28977,check pass; user unknown,1576,E27,check pass user unknown
Jul,18,23:01:25,combo,sshd(pam_unix),28977,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,1577,E27,authentication failure log name <*> tty DEVs user host <*> <*>  net
Jul,18,23:01:25,combo,sshd(pam_unix),28980,check pass; user unknown,1578,E27,check pass user unknown
Jul,18,23:01:25,combo,sshd(pam_unix),28980,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,1579,E27,authentication failure log name <*> tty DEVs user host <*> <*>  net
Jul,18,23:01:25,combo,sshd(pam_unix),28978,check pass; user unknown,1580,E27,check pass user unknown
Jul,18,23:01:25,combo,sshd(pam_unix),28978,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,1581,E27,authentication failure log name <*> tty DEVs user host <*> <*>  net
Jul,18,23:01:26,combo,sshd(pam_unix),28983,check pass; user unknown,1582,E27,check pass user unknown
Jul,18,23:01:26,combo,sshd(pam_unix),28983,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,1583,E27,authentication failure log name <*> tty DEVs user host <*> <*>  net
Jul,18,23:01:27,combo,sshd(pam_unix),28986,check pass; user unknown,1584,E27,check pass user unknown
Jul,18,23:01:27,combo,sshd(pam_unix),28986,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,1585,E27,authentication failure log name <*> tty DEVs user host <*> <*>  net
Jul,18,23:01:27,combo,sshd(pam_unix),28985,check pass; user unknown,1586,E27,check pass user unknown
Jul,18,23:01:27,combo,sshd(pam_unix),28985,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,1587,E27,authentication failure log name <*> tty DEVs user host <*> <*>  net
Jul,18,23:01:27,combo,sshd(pam_unix),28987,check pass; user unknown,1588,E27,check pass user unknown
Jul,18,23:01:27,combo,sshd(pam_unix),28987,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,1589,E27,authentication failure log name <*> tty DEVs user host <*> <*>  net
Jul,18,23:01:27,combo,sshd(pam_unix),28988,check pass; user unknown,1590,E27,check pass user unknown
Jul,18,23:01:27,combo,sshd(pam_unix),28988,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,1591,E27,authentication failure log name <*> tty DEVs user host <*> <*>  net
Jul,18,23:01:27,combo,sshd(pam_unix),28991,check pass; user unknown,1592,E27,check pass user unknown
Jul,18,23:01:27,combo,sshd(pam_unix),28991,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,1593,E27,authentication failure log name <*> tty DEVs user host <*> <*>  net
Jul,19,04:03:43,combo,su(pam_unix),29758,session opened for user cyrus by (uid=0),1594,E102,session opened for user <*>  <*>
Jul,19,04:03:44,combo,su(pam_unix),29758,session closed for user cyrus,1595,E101,session closed for user <*> 
Jul,19,04:03:45,combo,logrotate,,ALERT exited abnormally with [1],1596,E8,ALERT exited abnormally with <*>
Jul,19,04:09:28,combo,su(pam_unix),30128,session opened for user news by (uid=0),1597,E102,session opened for user <*> s <*>
Jul,19,04:09:29,combo,su(pam_unix),30128,session closed for user news,1598,E101,session closed for user <*> s
Jul,19,07:35:41,combo,sshd(pam_unix),30500,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,1599,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,19,07:35:41,combo,sshd(pam_unix),30510,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,1600,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,19,07:35:41,combo,sshd(pam_unix),30499,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,1601,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,19,07:35:41,combo,sshd(pam_unix),30503,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,1602,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,19,07:35:41,combo,sshd(pam_unix),30505,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,1603,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,19,07:35:41,combo,sshd(pam_unix),30501,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,1604,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,19,07:35:41,combo,sshd(pam_unix),30504,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,1605,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,19,07:35:41,combo,sshd(pam_unix),30498,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,1606,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,19,07:35:41,combo,sshd(pam_unix),30511,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,1607,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,19,07:35:41,combo,sshd(pam_unix),30508,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,1608,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,20,04:05:02,combo,su(pam_unix),363,session opened for user cyrus by (uid=0),1609,E102,session opened for user <*>  <*>
Jul,20,04:05:03,combo,su(pam_unix),363,session closed for user cyrus,1610,E101,session closed for user <*> 
Jul,20,04:05:04,combo,logrotate,,ALERT exited abnormally with [1],1611,E8,ALERT exited abnormally with <*>
Jul,20,04:11:27,combo,su(pam_unix),1595,session opened for user news by (uid=0),1612,E102,session opened for user <*> s <*>
Jul,20,04:11:28,combo,su(pam_unix),1595,session closed for user news,1613,E101,session closed for user <*> s
Jul,20,23:37:40,combo,sshd(pam_unix),3307,check pass; user unknown,1614,E27,check pass user unknown
Jul,20,23:37:40,combo,sshd(pam_unix),3307,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,1615,E17,authentication failure log name <*> tty DEVs user host <*>
Jul,20,23:37:40,combo,sshd(pam_unix),3306,check pass; user unknown,1616,E27,check pass user unknown
Jul,20,23:37:40,combo,sshd(pam_unix),3306,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,1617,E17,authentication failure log name <*> tty DEVs user host <*>
Jul,20,23:37:40,combo,sshd(pam_unix),3308,check pass; user unknown,1618,E27,check pass user unknown
Jul,20,23:37:40,combo,sshd(pam_unix),3308,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,1619,E17,authentication failure log name <*> tty DEVs user host <*>
Jul,20,23:37:46,combo,sshd(pam_unix),3313,check pass; user unknown,1620,E27,check pass user unknown
Jul,20,23:37:46,combo,sshd(pam_unix),3313,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,1621,E17,authentication failure log name <*> tty DEVs user host <*>
Jul,20,23:37:46,combo,sshd(pam_unix),3312,check pass; user unknown,1622,E27,check pass user unknown
Jul,20,23:37:46,combo,sshd(pam_unix),3312,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,1623,E17,authentication failure log name <*> tty DEVs user host <*>
Jul,21,01:30:45,combo,sshd(pam_unix),3489,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,1624,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,21,01:30:49,combo,sshd(pam_unix),3493,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,1625,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,21,01:30:50,combo,sshd(pam_unix),3488,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,1626,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,21,01:30:50,combo,sshd(pam_unix),3487,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,1627,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,21,04:11:26,combo,su(pam_unix),4170,session opened for user cyrus by (uid=0),1628,E102,session opened for user <*>  <*>
Jul,21,04:11:27,combo,su(pam_unix),4170,session closed for user cyrus,1629,E101,session closed for user <*> 
Jul,21,04:11:28,combo,logrotate,,ALERT exited abnormally with [1],1630,E8,ALERT exited abnormally with <*>
Jul,21,04:16:55,combo,su(pam_unix),4540,session opened for user news by (uid=0),1631,E102,session opened for user <*> s <*>
Jul,21,04:16:55,combo,su(pam_unix),4540,session closed for user news,1632,E101,session closed for user <*> s
Jul,21,09:04:41,combo,ftpd,5033,connection from 216.12.111.241 () at  <*>   <*>  2005,1633,E29,connection from <*>
Jul,21,09:04:41,combo,ftpd,5032,connection from 216.12.111.241 () at  <*>   <*>  2005,1634,E29,connection from <*>
Jul,21,09:04:41,combo,ftpd,5030,connection from 216.12.111.241 () at  <*>   <*>  2005,1635,E29,connection from <*>
Jul,21,09:04:41,combo,ftpd,5029,connection from 216.12.111.241 () at  <*>   <*>  2005,1636,E29,connection from <*>
Jul,21,09:04:41,combo,ftpd,5018,connection from 216.12.111.241 () at  <*>   <*>  2005,1637,E29,connection from <*>
Jul,21,09:04:41,combo,ftpd,5017,connection from 216.12.111.241 () at  <*>   <*>  2005,1638,E29,connection from <*>
Jul,21,09:04:41,combo,ftpd,5016,connection from 216.12.111.241 () at  <*>   <*>  2005,1639,E29,connection from <*>
Jul,21,09:04:41,combo,ftpd,5019,connection from 216.12.111.241 () at  <*>   <*>  2005,1640,E29,connection from <*>
Jul,21,09:04:41,combo,ftpd,5022,connection from 216.12.111.241 () at  <*>   <*>  2005,1641,E29,connection from <*>
Jul,21,09:04:41,combo,ftpd,5023,connection from 216.12.111.241 () at  <*>   <*>  2005,1642,E29,connection from <*>
Jul,21,09:04:41,combo,ftpd,5024,connection from 216.12.111.241 () at  <*>   <*>  2005,1643,E29,connection from <*>
Jul,21,09:04:41,combo,ftpd,5025,connection from 216.12.111.241 () at  <*>   <*>  2005,1644,E29,connection from <*>
Jul,21,09:04:41,combo,ftpd,5028,connection from 216.12.111.241 () at  <*>   <*>  2005,1645,E29,connection from <*>
Jul,21,09:04:41,combo,ftpd,5031,connection from 216.12.111.241 () at  <*>   <*>  2005,1646,E29,connection from <*>
Jul,21,09:04:41,combo,ftpd,5020,connection from 216.12.111.241 () at  <*>   <*>  2005,1647,E29,connection from <*>
Jul,21,09:04:41,combo,ftpd,5021,connection from 216.12.111.241 () at  <*>   <*>  2005,1648,E29,connection from <*>
Jul,21,09:04:41,combo,ftpd,5027,connection from 216.12.111.241 () at  <*>   <*>  2005,1649,E29,connection from <*>
Jul,21,09:04:41,combo,ftpd,5026,connection from 216.12.111.241 () at  <*>   <*>  2005,1650,E29,connection from <*>
Jul,21,09:04:41,combo,ftpd,5035,connection from 216.12.111.241 () at  <*>   <*>  2005,1651,E29,connection from <*>
Jul,21,09:04:41,combo,ftpd,5037,connection from 216.12.111.241 () at  <*>   <*>  2005,1652,E29,connection from <*>
Jul,21,09:04:41,combo,ftpd,5034,connection from 216.12.111.241 () at  <*>   <*>  2005,1653,E29,connection from <*>
Jul,21,09:04:41,combo,ftpd,5036,connection from 216.12.111.241 () at  <*>   <*>  2005,1654,E29,connection from <*>
Jul,21,09:04:43,combo,ftpd,5038,connection from 216.12.111.241 () at  <*>   <*>  2005,1655,E29,connection from <*>
Jul,21,15:18:30,combo,sshd(pam_unix),5587,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=193.110.106.11  user=root,1656,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,21,15:18:30,combo,sshd(pam_unix),5586,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=193.110.106.11  user=root,1657,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,22,04:07:46,combo,su(pam_unix),7106,session opened for user cyrus by (uid=0),1658,E102,session opened for user <*>  <*>
Jul,22,04:07:47,combo,su(pam_unix),7106,session closed for user cyrus,1659,E101,session closed for user <*> 
Jul,22,04:07:47,combo,logrotate,,ALERT exited abnormally with [1],1660,E8,ALERT exited abnormally with <*>
Jul,22,04:15:14,combo,su(pam_unix),11756,session opened for user news by (uid=0),1661,E102,session opened for user <*> s <*>
Jul,22,04:15:14,combo,su(pam_unix),11756,session closed for user news,1662,E101,session closed for user <*> s
Jul,22,09:27:24,combo,ftpd,12294,connection from 211.42.188.206 () at  <*>   <*>  2005,1663,E29,connection from <*>
Jul,22,09:27:24,combo,ftpd,12290,connection from 211.42.188.206 () at  <*>   <*>  2005,1664,E29,connection from <*>
Jul,22,09:27:24,combo,ftpd,12296,connection from 211.42.188.206 () at  <*>   <*>  2005,1665,E29,connection from <*>
Jul,22,09:27:24,combo,ftpd,12297,connection from 211.42.188.206 () at  <*>   <*>  2005,1666,E29,connection from <*>
Jul,22,09:27:24,combo,ftpd,12291,connection from 211.42.188.206 () at  <*>   <*>  2005,1667,E29,connection from <*>
Jul,22,09:27:24,combo,ftpd,12293,connection from 211.42.188.206 () at  <*>   <*>  2005,1668,E29,connection from <*>
Jul,22,09:27:24,combo,ftpd,12295,connection from 211.42.188.206 () at  <*>   <*>  2005,1669,E29,connection from <*>
Jul,22,09:27:24,combo,ftpd,12292,connection from 211.42.188.206 () at  <*>   <*>  2005,1670,E29,connection from <*>
Jul,22,09:27:24,combo,ftpd,12282,connection from 211.42.188.206 () at  <*>   <*>  2005,1671,E29,connection from <*>
Jul,22,09:27:24,combo,ftpd,12288,connection from 211.42.188.206 () at  <*>   <*>  2005,1672,E29,connection from <*>
Jul,22,09:27:24,combo,ftpd,12284,connection from 211.42.188.206 () at  <*>   <*>  2005,1673,E29,connection from <*>
Jul,22,09:27:24,combo,ftpd,12279,connection from 211.42.188.206 () at  <*>   <*>  2005,1674,E29,connection from <*>
Jul,22,09:27:24,combo,ftpd,12285,connection from 211.42.188.206 () at  <*>   <*>  2005,1675,E29,connection from <*>
Jul,22,09:27:24,combo,ftpd,12286,connection from 211.42.188.206 () at  <*>   <*>  2005,1676,E29,connection from <*>
