Date,Time,Level,Node,Component,Id,Content,LineId,EventId,EventTemplate
2015-08-20,"17:13:51,524",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,354,Exception causing close of session 0x0 due to java.io.IOException: ZooKeeperServer not running,1432,E14,Exception causing close session <*> due java Exception ZooKeeper Server not running
2015-08-20,"17:14:13,880",WARN,LearnerHandler-/10.10.34.13,42241:Leader,576,First is 0x0,1433,E16,First <*>
2015-08-20,"17:14:14,195",INFO,WorkerReceiver[myid=2],FastLeaderElection,542,"Notification: 1 (n.leader), 0xb0000007b (n.zxid), 0x2 (n.round), LOOKING (n.state), 1 (n.sid), 0xb (n.peerEPoch), LEADING (my state)",1434,E19,Notification <*> leader <*> round L<*> ING state
2015-08-20,"17:14:14,196",INFO,WorkerReceiver[myid=2],FastLeaderElection,542,"Notification: 1 (n.leader), 0xb0000007b (n.zxid), 0x2 (n.round), LOOKING (n.state), 1 (n.sid), 0xb (n.peerEPoch), LEADING (my state)",1435,E19,Notification <*> leader <*> round L<*> ING state
2015-08-20,"17:14:24,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x14f3fdae8ba0017, timeout of 10000ms exceeded",1436,E15,Expiring session <*> fda <*> time out <*> exceeded
2015-08-20,"17:14:24,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x14f3fdae8ba000c, timeout of 10000ms exceeded",1437,E15,Expiring session <*> fda <*> time out <*> exceeded
2015-08-20,"17:14:24,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24f3fdaf7380008, timeout of 10000ms exceeded",1438,E15,Expiring session <*> fda <*> time out <*> exceeded
2015-08-20,"17:23:54,127",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client / <*>  which had sessionid 0x24f4a631df90002,1439,E10,Closed socket connection for client which had session <*>
2015-08-20,"17:24:04,002",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24f4a631df90002, timeout of 10000ms exceeded",1440,E15,Expiring session <*> time out <*> exceeded
2015-08-20,"17:24:09,157",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24f4a631df9000e with negotiated timeout 10000 for client / <*> ,1441,E13,Established session <*> with negotiated time out <*> for client
2015-08-20,"17:24:10,005",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34f4a63146b000f,1442,E38,Processed session termination for session <*>
2015-08-20,"17:24:10,007",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14f4a6318b80004,1443,E38,Processed session termination for session <*>
2015-08-20,"17:24:11,330",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from / <*> ,1444,E2,Accepted socket connection from
2015-08-20,"17:24:11,333",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24f4a631df90016 with negotiated timeout 10000 for client / <*> ,1445,E13,Established session <*> with negotiated time out <*> for client
2015-08-20,"17:26:17,909",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,1446,E6,caught end stream exception
2015-08-20,"17:26:25,623",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client / <*>  which had sessionid 0x24f4a631df9000a,1447,E10,Closed socket connection for client which had session <*>
2015-08-20,"17:26:25,718",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client / <*>  which had sessionid 0x24f4a631df9000b,1448,E10,Closed socket connection for client which had session <*>
2015-08-20,"19:32:56,125",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client / <*>  which had sessionid 0x24f4a631df9001d,1449,E10,Closed socket connection for client which had session <*>
2015-08-20,"19:33:16,003",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14f4a6318b80019,1450,E38,Processed session termination for session <*>
2015-08-21,"15:55:09,796",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at / <*> ,1451,E7,Client attempting establish new session
2015-08-21,"15:55:10,840",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client / <*> ; will be dropped if server is in r-o mode,1452,E12,Connection request from old client will dropped server mode
2015-08-24,"10:21:44,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x34f4a63146b0048, timeout of 10000ms exceeded",1453,E15,Expiring session <*> time out <*> exceeded
2015-08-25,"11:14:51,514",INFO,main,DatadirCleanupManager,79,autopurge.purgeInterval set to 0,1454,E48,auto purge Interval set <*>
2015-08-25,"11:14:51,662",INFO,main,FileSnap,83,Reading snapshot /var/lib/zookeeper/version-2/snapshot.b00000084,1455,E39,Reading snapshot var lib zookeeper version <*> snapshot <*>
2015-08-25,"11:14:53,074",INFO,LearnerHandler-/10.10.34.11,32976:LearnerHandler,395,Sending DIFF,1456,E43,Sending DIFF
2015-08-25,"11:15:04,735",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24f4a631df90029, timeout of 10000ms exceeded",1457,E15,Expiring session <*> time out <*> exceeded
2015-08-25,"11:15:04,743",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34f4a63146b003c,1458,E38,Processed session termination for session <*>
2015-08-25,"11:15:04,750",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14f4a6318b8002f,1459,E38,Processed session termination for session <*>
2015-08-25,"11:26:27,861",INFO,QuorumPeer[myid=2]/0,0:0:0:0:0:0:0:2181:QuorumPeer,670,LOOKING,1460,E26,LOOKING
2015-08-25,"11:26:28,145",INFO,QuorumPeer[myid=2]/0,0:0:0:0:0:0:0:2181:Learner,325,Getting a snapshot from leader,1461,E20,Getting snapshot from leader
2015-07-29,"17:42:53,528",WARN,WorkerSender[myid=3],QuorumCnxManager,368,Cannot open channel to 2 at election address / <*> ,1462,E5,Cannot open channel <*> election address
2015-07-29,"17:43:29,975",INFO,WorkerReceiver[myid=3],FastLeaderElection,542,"Notification: 3 (n.leader), 0x0 (n.zxid), 0x1 (n.round), LOOKING (n.state), 3 (n.sid), 0x0 (n.peerEPoch), LOOKING (my state)",1463,E19,Notification <*> leader <*> round LOOKING state <*> sid <*> peer EPoch L<*> ING state
2015-07-29,"17:43:47,783",INFO,WorkerReceiver[myid=3],FastLeaderElection,542,"Notification: 3 (n.leader), 0x0 (n.zxid), 0x1 (n.round), LOOKING (n.state), 3 (n.sid), 0x0 (n.peerEPoch), LOOKING (my state)",1464,E19,Notification <*> leader <*> round LOOKING state <*> sid <*> peer EPoch L<*> ING state
2015-07-29,"19:21:29,146",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1465,E24,Interrupted while waiting for message queue
2015-07-29,"19:21:32,680",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",1466,E9,Connection broken for <*> error
2015-07-29,"19:21:35,820",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",1467,E9,Connection broken for <*> error
2015-07-29,"19:21:35,823",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1468,E42,Send worker leaving thread
2015-07-29,"19:21:36,029",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1469,E42,Send worker leaving thread
2015-07-29,"19:21:39,171",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1470,E42,Send worker leaving thread
2015-07-29,"19:21:39,257",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1471,E24,Interrupted while waiting for message queue
2015-07-29,"19:21:39,364",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1472,E25,Interrupting Send Worker
2015-07-29,"19:21:42,521",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1473,E42,Send worker leaving thread
2015-07-29,"19:21:42,707",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1474,E42,Send worker leaving thread
2015-07-29,"19:21:42,709",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1475,E40,Received connection request
2015-07-29,"19:21:42,713",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",1476,E9,Connection broken for <*> error
2015-07-29,"19:21:45,845",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1477,E25,Interrupting Send Worker
2015-07-29,"19:21:45,851",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1478,E40,Received connection request
2015-07-29,"19:21:46,049",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1479,E24,Interrupted while waiting for message queue
2015-07-29,"19:21:46,050",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",1480,E9,Connection broken for <*> error
2015-07-29,"19:21:52,735",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1481,E40,Received connection request
2015-07-29,"19:21:56,074",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1482,E42,Send worker leaving thread
2015-07-29,"19:22:02,551",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1483,E40,Received connection request
2015-07-29,"19:22:02,761",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1484,E42,Send worker leaving thread
2015-07-29,"19:22:05,991",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1485,E25,Interrupting Send Worker
2015-07-29,"19:22:09,332",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",1486,E9,Connection broken for <*> error
2015-07-29,"19:22:09,447",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1487,E42,Send worker leaving thread
2015-07-29,"19:22:19,462",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",1488,E9,Connection broken for <*> error
2015-07-29,"19:22:19,469",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1489,E42,Send worker leaving thread
2015-07-29,"19:22:22,613",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",1490,E9,Connection broken for <*> error
2015-07-29,"19:22:22,700",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1491,E25,Interrupting Send Worker
2015-07-29,"19:22:22,812",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1492,E42,Send worker leaving thread
2015-07-29,"19:22:26,040",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1493,E40,Received connection request
2015-07-29,"19:22:26,151",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1494,E40,Received connection request
2015-07-29,"19:22:29,382",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1495,E25,Interrupting Send Worker
2015-07-29,"19:22:32,643",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1496,E25,Interrupting Send Worker
2015-07-29,"19:22:35,982",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1497,E40,Received connection request
2015-07-29,"19:22:39,307",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",1498,E9,Connection broken for <*> error
2015-07-29,"19:22:39,515",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1499,E42,Send worker leaving thread
2015-07-29,"19:22:42,737",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1500,E40,Received connection request
2015-07-29,"19:22:46,105",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1501,E40,Received connection request
2015-07-29,"19:22:52,672",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",1502,E9,Connection broken for <*> error
2015-07-29,"19:22:52,691",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1503,E42,Send worker leaving thread
2015-07-29,"19:22:52,882",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1504,E24,Interrupted while waiting for message queue
2015-07-29,"19:22:56,220",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",1505,E9,Connection broken for <*> error
2015-07-29,"19:22:59,374",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",1506,E9,Connection broken for <*> error
2015-07-29,"19:23:02,712",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1507,E24,Interrupted while waiting for message queue
2015-07-29,"19:23:02,812",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1508,E24,Interrupted while waiting for message queue
2015-07-29,"19:23:06,057",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1509,E42,Send worker leaving thread
2015-07-29,"19:23:06,133",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",1510,E9,Connection broken for <*> error
2015-07-29,"19:23:09,379",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1511,E25,Interrupting Send Worker
2015-07-29,"19:23:09,396",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1512,E40,Received connection request
2015-07-29,"19:23:09,473",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1513,E40,Received connection request
2015-07-29,"19:23:09,475",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1514,E24,Interrupted while waiting for message queue
2015-07-29,"19:23:12,806",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",1515,E9,Connection broken for <*> error
2015-07-29,"19:23:12,817",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1516,E42,Send worker leaving thread
2015-07-29,"19:23:19,515",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1517,E40,Received connection request
2015-07-29,"19:23:19,600",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1518,E42,Send worker leaving thread
2015-07-29,"19:23:26,282",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1519,E42,Send worker leaving thread
2015-07-29,"19:23:26,298",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1520,E40,Received connection request
2015-07-29,"19:23:29,442",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1521,E40,Received connection request
2015-07-29,"19:23:36,118",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1522,E42,Send worker leaving thread
2015-07-29,"19:23:36,221",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1523,E42,Send worker leaving thread
2015-07-29,"19:23:39,463",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1524,E42,Send worker leaving thread
2015-07-29,"19:23:39,465",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1525,E24,Interrupted while waiting for message queue
2015-07-29,"19:23:39,561",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1526,E24,Interrupted while waiting for message queue
2015-07-29,"19:23:42,806",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1527,E42,Send worker leaving thread
2015-07-29,"19:23:42,873",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1528,E40,Received connection request
2015-07-29,"19:23:42,884",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1529,E42,Send worker leaving thread
2015-07-29,"19:23:42,999",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1530,E42,Send worker leaving thread
2015-07-29,"19:23:46,140",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1531,E24,Interrupted while waiting for message queue
2015-07-29,"19:23:46,225",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",1532,E9,Connection broken for <*> error
2015-07-29,"19:23:49,667",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",1533,E9,Connection broken for <*> error
2015-07-29,"19:23:52,904",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",1534,E9,Connection broken for <*> error
2015-07-29,"19:23:56,349",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1535,E24,Interrupted while waiting for message queue
2015-07-29,"19:23:59,517",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1536,E42,Send worker leaving thread
2015-07-29,"19:24:02,927",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1537,E42,Send worker leaving thread
2015-07-29,"19:24:02,942",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1538,E25,Interrupting Send Worker
2015-07-29,"19:24:06,289",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1539,E42,Send worker leaving thread
2015-07-29,"19:24:06,382",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1540,E40,Received connection request
2015-07-29,"19:24:06,383",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",1541,E9,Connection broken for <*> error
2015-07-29,"19:24:09,630",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",1542,E9,Connection broken for <*> error
2015-07-29,"19:24:09,631",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1543,E24,Interrupted while waiting for message queue
2015-07-29,"19:24:09,728",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1544,E25,Interrupting Send Worker
2015-07-29,"19:24:12,879",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1545,E24,Interrupted while waiting for message queue
2015-07-29,"19:24:13,071",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1546,E42,Send worker leaving thread
2015-07-29,"19:24:16,291",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1547,E25,Interrupting Send Worker
2015-07-29,"19:24:16,410",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1548,E42,Send worker leaving thread
2015-07-29,"19:24:26,230",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1549,E42,Send worker leaving thread
2015-07-29,"19:24:26,239",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1550,E25,Interrupting Send Worker
2015-07-29,"19:24:29,570",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1551,E25,Interrupting Send Worker
2015-07-29,"19:24:29,592",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1552,E42,Send worker leaving thread
2015-07-29,"19:24:29,755",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1553,E40,Received connection request
2015-07-29,"19:24:32,994",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1554,E24,Interrupted while waiting for message queue
2015-07-29,"19:24:36,245",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1555,E40,Received connection request
2015-07-29,"19:24:36,247",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1556,E42,Send worker leaving thread
2015-07-29,"19:24:36,272",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",1557,E9,Connection broken for <*> error
2015-07-29,"19:24:39,704",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1558,E25,Interrupting Send Worker
2015-07-29,"19:24:46,274",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1559,E24,Interrupted while waiting for message queue
2015-07-29,"19:24:46,275",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1560,E42,Send worker leaving thread
2015-07-29,"19:24:46,284",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1561,E25,Interrupting Send Worker
2015-07-29,"19:24:49,624",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1562,E25,Interrupting Send Worker
2015-07-29,"19:24:49,724",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1563,E24,Interrupted while waiting for message queue
2015-07-29,"19:24:49,725",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1564,E40,Received connection request
2015-07-29,"19:24:49,810",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",1565,E9,Connection broken for <*> error
2015-07-29,"19:24:49,811",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1566,E42,Send worker leaving thread
2015-07-29,"19:24:53,035",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1567,E25,Interrupting Send Worker
2015-07-29,"19:24:53,066",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1568,E40,Received connection request
2015-07-29,"19:24:59,647",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1569,E42,Send worker leaving thread
2015-07-29,"19:25:06,519",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",1570,E9,Connection broken for <*> error
2015-07-29,"19:25:09,678",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",1571,E9,Connection broken for <*> error
2015-07-29,"19:25:13,018",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1572,E40,Received connection request
2015-07-29,"19:25:13,080",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1573,E42,Send worker leaving thread
2015-07-29,"19:25:13,195",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1574,E24,Interrupted while waiting for message queue
2015-07-29,"19:25:16,540",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1575,E40,Received connection request
2015-07-29,"19:25:19,761",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",1576,E9,Connection broken for <*> error
2015-07-29,"19:25:26,556",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1577,E40,Received connection request
2015-07-29,"19:25:26,557",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1578,E25,Interrupting Send Worker
2015-07-29,"19:25:29,812",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1579,E40,Received connection request
2015-07-29,"19:25:33,048",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1580,E24,Interrupted while waiting for message queue
2015-07-29,"19:25:33,154",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1581,E24,Interrupted while waiting for message queue
2015-07-29,"19:25:36,389",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",1582,E9,Connection broken for <*> error
2015-07-29,"19:25:36,392",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1583,E40,Received connection request
2015-07-29,"19:25:36,464",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1584,E24,Interrupted while waiting for message queue
2015-07-29,"19:25:36,494",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",1585,E9,Connection broken for <*> error
2015-07-29,"19:25:36,572",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1586,E40,Received connection request
2015-07-29,"19:25:36,585",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1587,E25,Interrupting Send Worker
2015-07-29,"19:25:39,729",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1588,E42,Send worker leaving thread
2015-07-29,"19:25:43,070",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",1589,E9,Connection broken for <*> error
2015-07-29,"19:25:43,145",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1590,E25,Interrupting Send Worker
2015-07-29,"19:25:49,854",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1591,E24,Interrupted while waiting for message queue
2015-07-29,"19:25:55,059",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1592,E24,Interrupted while waiting for message queue
2015-07-29,"19:25:55,268",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1593,E42,Send worker leaving thread
2015-07-29,"19:25:58,399",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1594,E25,Interrupting Send Worker
2015-07-29,"19:26:01,736",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1595,E25,Interrupting Send Worker
