Time,Component,Pid,Content,LineId,EventId,EventTemplate
20171223-23:53:57:143,Step_LSC,30002312,onStandStepChanged 3786,1669,E42,Stand Step Changed <*>
20171223-23:53:57:153,Step_LSC,30002312,onExtend:1514044437000 0 0 0,1670,E69,Extend <*>
20171223-23:53:57:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33075759,1671,E22,get Today Total Detail Steps <*>
20171223-23:53:57:446,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33081765,1672,E58,set Today Total Detail Steps <*>
20171223-23:53:57:459,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,1673,E4,calculate Calories With Cache total Calories <*>
20171223-23:53:57:463,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1674,E3,calculate Altitude With Cache total Altitude <*>
20171223-23:54:0:148,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1675,E43,process Handle Broadcast Action action android intent action <*> 
20171223-23:54:28:137,Step_LSC,30002312,onStandStepChanged 3786,1676,E42,Stand Step Changed <*>
20171223-23:54:28:160,Step_LSC,30002312,onExtend:1514044468000 0 0 5,1677,E69,Extend <*>
20171223-23:54:28:452,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33081765,1678,E22,get Today Total Detail Steps <*>
20171223-23:54:28:452,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33112771,1679,E58,set Today Total Detail Steps <*>
20171223-23:54:28:462,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,1680,E4,calculate Calories With Cache total Calories <*>
20171223-23:54:28:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1681,E3,calculate Altitude With Cache total Altitude <*>
20171223-23:54:29:137,Step_LSC,30002312,onStandStepChanged 3786,1682,E42,Stand Step Changed <*>
20171223-23:54:29:149,Step_LSC,30002312,onExtend:1514044469000 0 0 0,1683,E69,Extend <*>
20171223-23:54:29:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33112771,1684,E22,get Today Total Detail Steps <*>
20171223-23:54:29:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33113758,1685,E58,set Today Total Detail Steps <*>
20171223-23:54:29:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,1686,E4,calculate Calories With Cache total Calories <*>
20171223-23:54:29:459,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1687,E3,calculate Altitude With Cache total Altitude <*>
20171223-23:54:34:138,Step_LSC,30002312,onStandStepChanged 3786,1688,E42,Stand Step Changed <*>
20171223-23:54:34:147,Step_LSC,30002312,onExtend:1514044474000 0 0 5,1689,E69,Extend <*>
20171223-23:54:34:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33113758,1690,E22,get Today Total Detail Steps <*>
20171223-23:54:34:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33118758,1691,E58,set Today Total Detail Steps <*>
20171223-23:54:34:448,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,1692,E4,calculate Calories With Cache total Calories <*>
20171223-23:54:34:452,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1693,E3,calculate Altitude With Cache total Altitude <*>
20171223-23:54:35:137,Step_LSC,30002312,onStandStepChanged 3786,1694,E42,Stand Step Changed <*>
20171223-23:54:35:147,Step_LSC,30002312,onExtend:1514044475000 0 0 0,1695,E69,Extend <*>
20171223-23:54:35:442,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33118758,1696,E22,get Today Total Detail Steps <*>
20171223-23:54:35:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33119761,1697,E58,set Today Total Detail Steps <*>
20171223-23:54:35:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,1698,E4,calculate Calories With Cache total Calories <*>
20171223-23:54:35:465,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1699,E3,calculate Altitude With Cache total Altitude <*>
20171223-23:54:45:137,Step_LSC,30002312,onStandStepChanged 3786,1700,E42,Stand Step Changed <*>
20171223-23:54:45:151,Step_LSC,30002312,onExtend:1514044485000 0 0 5,1701,E69,Extend <*>
20171223-23:54:45:448,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33119761,1702,E22,get Today Total Detail Steps <*>
20171223-23:54:45:449,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33129767,1703,E58,set Today Total Detail Steps <*>
20171223-23:54:45:465,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,1704,E4,calculate Calories With Cache total Calories <*>
20171223-23:54:45:470,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1705,E3,calculate Altitude With Cache total Altitude <*>
20171223-23:54:47:146,Step_LSC,30002312,onStandStepChanged 3786,1706,E42,Stand Step Changed <*>
20171223-23:54:47:155,Step_LSC,30002312,onExtend:1514044487000 0 0 0,1707,E69,Extend <*>
20171223-23:54:47:453,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33129767,1708,E22,get Today Total Detail Steps <*>
20171223-23:54:47:454,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33131773,1709,E58,set Today Total Detail Steps <*>
20171223-23:54:47:465,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,1710,E4,calculate Calories With Cache total Calories <*>
20171223-23:54:47:469,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1711,E3,calculate Altitude With Cache total Altitude <*>
20171223-23:54:54:138,Step_LSC,30002312,onStandStepChanged 3786,1712,E42,Stand Step Changed <*>
20171223-23:54:54:163,Step_LSC,30002312,onExtend:1514044494000 0 0 5,1713,E69,Extend <*>
20171223-23:54:54:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33131773,1714,E22,get Today Total Detail Steps <*>
20171223-23:54:54:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33138759,1715,E58,set Today Total Detail Steps <*>
20171223-23:54:54:448,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,1716,E4,calculate Calories With Cache total Calories <*>
20171223-23:54:54:451,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1717,E3,calculate Altitude With Cache total Altitude <*>
20171223-23:54:56:137,Step_LSC,30002312,onStandStepChanged 3786,1718,E42,Stand Step Changed <*>
20171223-23:54:56:157,Step_LSC,30002312,onExtend:1514044496000 0 0 0,1719,E69,Extend <*>
20171223-23:54:56:451,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33138759,1720,E22,get Today Total Detail Steps <*>
20171223-23:54:56:452,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33140770,1721,E58,set Today Total Detail Steps <*>
20171223-23:54:56:468,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,1722,E4,calculate Calories With Cache total Calories <*>
20171223-23:54:56:476,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1723,E3,calculate Altitude With Cache total Altitude <*>
20171223-23:55:0:146,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1724,E43,process Handle Broadcast Action action android intent action <*> 
20171223-23:55:24:138,Step_LSC,30002312,onStandStepChanged 3786,1725,E42,Stand Step Changed <*>
20171223-23:55:24:150,Step_LSC,30002312,onExtend:1514044524000 0 0 5,1726,E69,Extend <*>
20171223-23:55:24:442,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33140770,1727,E22,get Today Total Detail Steps <*>
20171223-23:55:24:443,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044440000##7214##549659##8661##16256##33168762,1728,E58,set Today Total Detail Steps <*>
20171223-23:55:24:467,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,1729,E4,calculate Calories With Cache total Calories <*>
20171223-23:55:24:472,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1730,E3,calculate Altitude With Cache total Altitude <*>
20171223-23:55:25:137,Step_LSC,30002312,onStandStepChanged 3786,1731,E42,Stand Step Changed <*>
20171223-23:55:25:147,Step_LSC,30002312,onExtend:1514044525000 0 0 0,1732,E69,Extend <*>
20171223-23:55:25:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044440000##7214##549659##8661##16256##33168762,1733,E22,get Today Total Detail Steps <*>
20171223-23:55:25:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044440000##7214##549659##8661##16256##33169760,1734,E58,set Today Total Detail Steps <*>
20171223-23:55:25:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,1735,E4,calculate Calories With Cache total Calories <*>
20171223-23:55:25:460,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1736,E3,calculate Altitude With Cache total Altitude <*>
20171223-23:56:0:148,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1737,E43,process Handle Broadcast Action action android intent action <*> 
20171223-23:56:12:138,Step_LSC,30002312,onStandStepChanged 3786,1738,E42,Stand Step Changed <*>
20171223-23:56:12:161,Step_LSC,30002312,onExtend:1514044572000 0 0 5,1739,E69,Extend <*>
20171223-23:56:12:448,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044440000##7214##549659##8661##16256##33169760,1740,E22,get Today Total Detail Steps <*>
20171223-23:56:12:449,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33216767,1741,E58,set Today Total Detail Steps <*>
20171223-23:56:12:465,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,1742,E4,calculate Calories With Cache total Calories <*>
20171223-23:56:12:474,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1743,E3,calculate Altitude With Cache total Altitude <*>
20171223-23:56:13:144,Step_LSC,30002312,onStandStepChanged 3786,1744,E42,Stand Step Changed <*>
20171223-23:56:13:150,Step_LSC,30002312,onExtend:1514044573000 0 0 0,1745,E69,Extend <*>
20171223-23:56:13:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33216767,1746,E22,get Today Total Detail Steps <*>
20171223-23:56:13:445,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33217764,1747,E58,set Today Total Detail Steps <*>
20171223-23:56:13:454,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,1748,E4,calculate Calories With Cache total Calories <*>
20171223-23:56:13:457,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1749,E3,calculate Altitude With Cache total Altitude <*>
20171223-23:56:28:137,Step_LSC,30002312,onStandStepChanged 3786,1750,E42,Stand Step Changed <*>
20171223-23:56:28:145,Step_LSC,30002312,onExtend:1514044588000 0 0 5,1751,E69,Extend <*>
20171223-23:56:28:443,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33217764,1752,E22,get Today Total Detail Steps <*>
20171223-23:56:28:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33232763,1753,E58,set Today Total Detail Steps <*>
20171223-23:56:28:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,1754,E4,calculate Calories With Cache total Calories <*>
20171223-23:56:28:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1755,E3,calculate Altitude With Cache total Altitude <*>
20171223-23:56:35:137,Step_LSC,30002312,onStandStepChanged 3786,1756,E42,Stand Step Changed <*>
20171223-23:56:35:152,Step_LSC,30002312,onExtend:1514044595000 0 0 0,1757,E69,Extend <*>
20171223-23:56:35:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33232763,1758,E22,get Today Total Detail Steps <*>
20171223-23:56:35:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33239758,1759,E58,set Today Total Detail Steps <*>
20171223-23:56:35:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,1760,E4,calculate Calories With Cache total Calories <*>
20171223-23:56:35:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1761,E3,calculate Altitude With Cache total Altitude <*>
20171223-23:57:0:132,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1762,E43,process Handle Broadcast Action action android intent action <*> 
20171223-23:57:34:138,Step_LSC,30002312,onStandStepChanged 3786,1763,E42,Stand Step Changed <*>
20171223-23:57:34:156,Step_LSC,30002312,onExtend:1514044654000 0 0 5,1764,E69,Extend <*>
20171223-23:57:34:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33239758,1765,E22,get Today Total Detail Steps <*>
20171223-23:57:34:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044560000##7214##549659##8661##16256##33298759,1766,E58,set Today Total Detail Steps <*>
20171223-23:57:34:457,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,1767,E4,calculate Calories With Cache total Calories <*>
20171223-23:57:34:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1768,E3,calculate Altitude With Cache total Altitude <*>
20171223-23:57:42:138,Step_LSC,30002312,onStandStepChanged 3786,1769,E42,Stand Step Changed <*>
20171223-23:57:42:147,Step_LSC,30002312,onExtend:1514044662000 0 0 0,1770,E69,Extend <*>
20171223-23:57:42:443,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33298759,1771,E22,get Today Total Detail Steps <*>
20171223-23:57:42:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044560000##7214##549659##8661##16256##33306763,1772,E58,set Today Total Detail Steps <*>
20171223-23:57:42:464,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,1773,E4,calculate Calories With Cache total Calories <*>
20171223-23:57:42:470,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1774,E3,calculate Altitude With Cache total Altitude <*>
20171223-23:58:0:117,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1775,E43,process Handle Broadcast Action action android intent action <*> 
20171223-23:59:0:135,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1776,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:0:0:215,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1777,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:0:0:216,Step_StandStepDataManager,30002312,theDayChanged 1514044800216,1778,E68,the Day Changed <*>
20171224-0:0:0:218,Step_StandStepDataManager,30002312,initEnviroument,1779,E26,rou ment
20171224-0:0:0:218,Step_SPUtils,30002312,getStepCounterStatus,1780,E18,get Step Counter Status<*> 
20171224-0:0:0:218,Step_SPUtils,30002312, getStepCounterStatus= true,1781,E18,get Step Counter Status<*> 
20171224-0:0:0:218,Step_StandStepCounter,30002312,reStartStepCounter,1782,E48,reStart Step Counter
20171224-0:0:0:223,Step_LSC,30002312,onStandStepChanged 3786,1783,E42,Stand Step Changed <*>
20171224-0:0:0:226,Step_StandStepCounter,30002312,registersensorsuccess: true,1784,E45,register sensor success true
20171224-0:0:0:227,Step_DataCache,30002312,clear(),1785,E9,clear
20171224-0:0:0:228,Step_SPUtils,30002312, getTodayBasicStandardSteps= 1514018661124##0##3428,1786,E20,get Today Basic Standard Steps <*>
20171224-0:0:0:229,Step_StandStepDataManager,30002312,tryToRecordAsBasicStepData bWrite true,1787,E70,try Record Basic Step Data Write true
20171224-0:0:0:229,Step_SPUtils,30002312, getDiffTotalSteps= 1513958400215##0,1788,E17,<*> et Diff Total Steps <*>
20171224-0:0:0:229,Step_SPUtils,30002312,setBasicStandardSteps basicStandardStep=3786 restartSteps=0,1789,E55,set Basic Standard Steps basic Standard Step <*> restart Steps <*>
20171224-0:0:0:232,Step_SPUtils,30002312,setDiffTotalSteps=0,1790,E17,<*> et Diff Total Steps <*>
20171224-0:0:0:233,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33306763,1791,E22,get Today Total Detail Steps <*>
20171224-0:0:0:233,Step_SPUtils,30002312, getTodayBasicStandardSteps= 1514044800223##3786##0,1792,E20,get Today Basic Standard Steps <*>
20171224-0:0:0:233,Step_SPUtils,30002312, getDiffTotalSteps= 1514044800231##0,1793,E17,get Diff Total Steps <*>
20171224-0:0:0:234,Step_StandStepDataManager,30002312,tryToReloadTodayBasicSteps1514044800223|3786|0|0,1794,E71,try Reload Today Basic Steps <*>
20171224-0:0:0:234,Step_StandStepDataManager,30002312,reload : 3786 restar 0,1795,E46,reload <*> star <*>
20171224-0:0:0:234,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33306763,1796,E22,get Today Total Detail Steps <*>
20171224-0:0:0:234,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33444553,1797,E58,set Today Total Detail Steps <*>
20171224-0:0:0:235,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,1798,E4,calculate Calories With Cache total Calories <*>
20171224-0:0:0:235,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,1799,E3,calculate Altitude With Cache total Altitude <*>
20171224-0:0:0:236,Step_StandReportReceiver,30002312,REPORT : 0 0 0 0,1800,E47,REPORT <*>
20171224-0:0:0:237,Step_HGNH,30002312,next day:steps0mLastReport7214,1801,E38,next day steps <*> Last Report <*>
20171224-0:0:0:237,Step_SPUtils,30002312,setGoalNotifiShownRecord 1514044800237 false,1802,E57,set Goal Not Shown Record <*> false
20171224-0:0:0:240,Step_HGNH,30002312,closeNotification...,1803,E10,close Notification
20171224-0:0:0:240,Step_NotificationUtil,30002312,deleteHealthNotification(),1804,E11,delete Health Notification
20171224-0:0:0:323,Step_LSC,30002312,onStandStepChanged 3786,1805,E42,Stand Step Changed <*>
20171224-0:0:0:329,Step_LSC,30002312,onExtend:1514044801000 0 0 0,1806,E69,Extend <*>
20171224-0:0:0:624,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33444553,1807,E22,get Today Total Detail Steps <*>
20171224-0:0:0:624,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33444943,1808,E58,set Today Total Detail Steps <*>
20171224-0:0:0:628,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,1809,E4,calculate Calories With Cache total Calories <*>
20171224-0:0:0:628,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,1810,E3,calculate Altitude With Cache total Altitude <*>
20171224-0:0:5:137,Step_LSC,30002312,onStandStepChanged 3786,1811,E42,Stand Step Changed <*>
20171224-0:0:5:152,Step_LSC,30002312,onExtend:1514044805000 0 0 5,1812,E69,Extend <*>
20171224-0:0:5:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33444943,1813,E22,get Today Total Detail Steps <*>
20171224-0:0:5:438,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33449757,1814,E58,set Today Total Detail Steps <*>
20171224-0:0:5:444,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,1815,E4,calculate Calories With Cache total Calories <*>
20171224-0:0:5:444,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,1816,E3,calculate Altitude With Cache total Altitude <*>
20171224-0:0:6:144,Step_LSC,30002312,onStandStepChanged 3786,1817,E42,Stand Step Changed <*>
20171224-0:0:6:149,Step_LSC,30002312,onExtend:1514044806000 0 0 0,1818,E69,Extend <*>
20171224-0:0:6:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33449757,1819,E22,get Today Total Detail Steps <*>
20171224-0:0:6:445,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33450764,1820,E58,set Today Total Detail Steps <*>
20171224-0:0:6:451,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,1821,E4,calculate Calories With Cache total Calories <*>
20171224-0:0:6:451,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,1822,E3,calculate Altitude With Cache total Altitude <*>
20171224-0:1:0:154,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1823,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:2:0:169,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1824,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:3:0:124,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1825,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:4:0:136,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1826,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:5:0:128,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1827,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:5:22:473,Step_LSC,30002312,onStandStepChanged 3786,1828,E42,Stand Step Changed <*>
20171224-0:5:22:478,Step_LSC,30002312,onExtend:1514045123000 0 0 0,1829,E69,Extend <*>
20171224-0:5:22:774,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33450764,1830,E22,get Today Total Detail Steps <*>
20171224-0:5:22:774,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045040000##0##549659##8661##16256##33767093,1831,E58,set Today Total Detail Steps <*>
20171224-0:5:22:779,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,1832,E4,calculate Calories With Cache total Calories <*>
20171224-0:5:22:779,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,1833,E3,calculate Altitude With Cache total Altitude <*>
20171224-0:6:0:153,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1834,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:6:16:562,Step_LSC,30002312,onStandStepChanged 3786,1835,E42,Stand Step Changed <*>
20171224-0:6:16:574,Step_LSC,30002312,onExtend:1514045177000 0 0 0,1836,E69,Extend <*>
20171224-0:6:16:863,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045040000##0##549659##8661##16256##33767093,1837,E22,get Today Total Detail Steps <*>
20171224-0:6:16:864,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045100000##0##549659##8661##16256##33821183,1838,E58,set Today Total Detail Steps <*>
20171224-0:6:16:871,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,1839,E4,calculate Calories With Cache total Calories <*>
20171224-0:6:16:871,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,1840,E3,calculate Altitude With Cache total Altitude <*>
20171224-0:7:0:125,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1841,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:7:2:137,Step_LSC,30002312,onStandStepChanged 3786,1842,E42,Stand Step Changed <*>
20171224-0:7:2:150,Step_LSC,30002312,onExtend:1514045222000 0 0 5,1843,E69,Extend <*>
20171224-0:7:2:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045100000##0##549659##8661##16256##33821183,1844,E22,get Today Total Detail Steps <*>
20171224-0:7:2:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33866758,1845,E58,set Today Total Detail Steps <*>
20171224-0:7:2:445,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,1846,E4,calculate Calories With Cache total Calories <*>
20171224-0:7:2:445,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,1847,E3,calculate Altitude With Cache total Altitude <*>
20171224-0:7:4:137,Step_LSC,30002312,onStandStepChanged 3786,1848,E42,Stand Step Changed <*>
20171224-0:7:4:153,Step_LSC,30002312,onExtend:1514045224000 0 0 0,1849,E69,Extend <*>
20171224-0:7:4:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045160000##0##549659##8661##16256##33866758,1850,E22,get Today Total Detail Steps <*>
20171224-0:7:4:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33868758,1851,E58,set Today Total Detail Steps <*>
20171224-0:7:4:447,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,1852,E4,calculate Calories With Cache total Calories <*>
20171224-0:7:4:447,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,1853,E3,calculate Altitude With Cache total Altitude <*>
20171224-0:7:20:137,Step_LSC,30002312,onStandStepChanged 3786,1854,E42,Stand Step Changed <*>
20171224-0:7:20:149,Step_LSC,30002312,onExtend:1514045240000 0 0 5,1855,E69,Extend <*>
20171224-0:7:20:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045160000##0##549659##8661##16256##33868758,1856,E22,get Today Total Detail Steps <*>
20171224-0:7:20:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33884757,1857,E58,set Today Total Detail Steps <*>
20171224-0:7:20:444,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,1858,E4,calculate Calories With Cache total Calories <*>
20171224-0:7:20:444,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,1859,E3,calculate Altitude With Cache total Altitude <*>
20171224-0:7:21:138,Step_LSC,30002312,onStandStepChanged 3786,1860,E42,Stand Step Changed <*>
20171224-0:7:21:149,Step_LSC,30002312,onExtend:1514045241000 0 0 0,1861,E69,Extend <*>
20171224-0:7:21:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045160000##0##549659##8661##16256##33884757,1862,E22,get Today Total Detail Steps <*>
20171224-0:7:21:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33885759,1863,E58,set Today Total Detail Steps <*>
20171224-0:7:21:447,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,1864,E4,calculate Calories With Cache total Calories <*>
20171224-0:7:21:447,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,1865,E3,calculate Altitude With Cache total Altitude <*>
20171224-0:8:0:141,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1866,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:9:0:135,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1867,E43,process Handle Broadcast Action action android intent action <*> 
20171224-0:9:4:137,Step_LSC,30002312,onStandStepChanged 3786,1868,E42,Stand Step Changed <*>
20171224-0:9:4:148,Step_LSC,30002312,onExtend:1514045344000 0 0 5,1869,E69,Extend <*>
20171224-0:9:4:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045160000##0##549659##8661##16256##33885759,1870,E22,get Today Total Detail Steps <*>
